name,target,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,FractionCSP3,HallKierAlpha,HeavyAtomCount,Kappa1,Kappa2,Kappa3,LabuteASA,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9
E-700,-2.98,12.957819157813608,10.706314847049708,10.706314847049708,8.698377302757663,6.009550742812183,6.009550742812183,4.487044765926919,4.487044765926919,2.9535353001439186,2.9535353001439186,2.0267809585224223,2.0267809585224223,0.0,4.794537184071822,0.0,11.8250857755129,0.0,11.126902983393991,0.0,18.99525369620486,60.6636706846161,0.0,0.0,0.1875,-2.0899999999999994,18,12.369104292002639,5.496442955858815,2.5914735972097724,107.8696215533946,2.9067000000000016,73.42100000000005,239.318,0,2,0,0,0,2,0,2,1,0,2,3,0,0,0,4.899909730850478,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,60.6636706846161,11.126902983393991,14.09534396535438,5.917906046161393,2,4.794537184071822,5.907179729351506,0.0,4.899909730850478,0.0,5.917906046161393,14.09534396535438,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,24.902433425556364,4.794537184071822,0.0,17.044809029555385,60.6636706846161,0.0,0.0,0.0,20.310000000000002,0.0,0.0,14.013340891912321,0.0,2.0600000000000005,-0.11592592592592665,19.790177626606198,0.0,0.0,3.5857407407407407
E-701,-4.88,12.878315177510851,9.759410915021164,12.843694334004256,7.268632067778064,4.916829179168595,7.036321157849767,3.8146580818165865,6.146885726362771,1.850927603949016,3.87249741810604,1.2721111590364045,2.6931171207845233,0.0,4.794537184071822,0.0,21.814361545626134,10.785139958860386,11.761884949391115,0.0,4.899909730850478,27.694948798762496,0.0,34.802819670697545,0.7,0.4299999999999999,16,16.429999999999996,7.697715482759438,5.667271442753093,116.28839150147215,4.843900000000003,74.55000000000003,304.66999999999996,0,2,0,0,0,0,0,0,2,0,6,4,0,0,0,4.899909730850478,4.491468174157927,0.0,0.0,5.239211713172287,0.0,4.794537184071822,0.0,0.0,0.0,46.56470462008866,27.694948798762496,17.83653526504271,5.032286352113597,0,4.794537184071822,51.80391633326095,0.0,4.899909730850478,0.0,39.77863045705841,5.752853606746789,9.523754526271524,0.0,0.0,0.0,4.794537184071822,0.0,46.56470462008866,27.975656709065476,0.0,0.0,27.694948798762496,9.523754526271524,0.0,0.0,0.0,20.310000000000002,0.016306059460821754,17.8361714047759,13.663350970017635,0.28414714033761723,0.0,0.3042283950617286,0.32264550264550285,0.0,7.9064838610341255,0.0
E-702,-0.42,7.276020881938895,5.33262427718003,6.149120858107756,4.180739212552622,2.654911126432596,4.048757976549947,1.7262051547045376,2.711803714358026,0.9501769166385937,1.5941274674979726,0.3682933645762833,0.8579295186575113,12.011146117099809,4.794537184071822,0.0,0.0,6.4208216229260096,5.752853606746789,0.0,11.761884949391115,6.255769183511404,0.0,10.84019487200289,0.8,-0.22000000000000008,9,8.779999999999998,4.6392732499312475,4.294138817480717,58.61777606003372,0.1514000000000002,38.61020000000001,149.215,3,3,0,0,0,0,0,0,3,2,4,4,0,0,0,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,11.761884949391115,0.0,0.0,18.429444413184203,0.0,0.0,0,9.901064578912528,17.731190237342965,0.0,0.0,5.733667477162185,12.462662452073971,12.008622790258194,0.0,0.0,0.0,5.733667477162185,0.0,0.0,11.761884949391115,29.12629630219871,4.794537184071822,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,63.31999999999999,0.0,1.6040277777777776,10.070883408919123,8.274364134542706,5.1896759259259255,-0.09995370370370305,-0.6829166666666671,2.477252456538171,0.0,0.0
E-703,-3.35,10.104448006685086,9.00635086354697,9.822847444474696,6.256748817474191,5.174306098401974,6.159904658055462,3.0475917498246345,4.093756027385031,1.8511656313742268,2.9686875318885204,1.0081340228460687,1.7898393179550247,0.0,4.794537184071822,0.0,5.239211713172287,0.0,38.10483128734997,11.761884949391115,0.0,11.823646930541102,13.847474399381248,0.0,0.9,-0.18000000000000005,13,12.819999999999999,8.419687014001621,5.967938870866066,86.06819585301139,3.3716000000000026,60.30000000000004,203.35099999999997,0,2,0,0,0,0,0,0,2,0,3,6,0,0,0,4.899909730850478,0.0,0.0,0.0,5.239211713172287,0.0,4.794537184071822,0.0,0.0,0.0,32.03018097169837,19.765380445542643,18.842366418571938,0.0,0,4.794537184071822,17.001096662563402,0.0,4.899909730850478,0.0,40.0336764678499,18.842366418571938,0.0,0.0,0.0,0.0,4.794537184071822,0.0,11.761884949391115,28.981487862594705,0.0,0.0,40.0336764678499,0.0,0.0,0.0,0.0,20.310000000000002,0.0,1.4465523431594858,13.462272297808012,0.24796296296296316,0.0,0.9458912037037037,0.0,3.3434803319475943,8.05384086041824,0.0
E-704,-0.46,7.397341225498538,5.573111253186188,5.573111253186188,4.842535255101096,2.826911296278341,2.826911296278341,1.7332820233287707,1.7332820233287707,1.082634603509574,1.082634603509574,0.6013560098889986,0.6013560098889986,0.0,4.794537184071822,0.0,5.969305287951849,5.563451491696996,0.0,13.30664111289061,18.3295777085363,0.0,9.720841474747257,0.0,0.14285714285714285,-1.38,10,6.7360092807424605,2.9608875695574928,1.3128403334329586,58.65600265878734,0.8681999999999999,35.5765,137.13799999999998,0,3,0,0,0,0,1,1,3,0,3,1,0,0,0,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.9839785209472085,4.794537184071822,0.0,0.0,0.0,12.13273413692322,12.393687143226153,12.673249032974528,1,9.53140013787187,5.969305287951849,0.0,4.9839785209472085,0.0,0.0,7.109797541277533,30.08987277184637,0.0,0.0,0.0,0.0,0.0,0.0,18.063081350176592,4.736862953800049,0.0,10.357988675768818,24.526421280149375,0.0,0.0,0.0,39.19,4.457314814814815,0.0,14.504074074074074,0.0,0.4768518518518521,-0.35361111111111065,3.3383796296296295,3.0677314814814816,0.0,1.3425925925925926
E-705,-2.33,9.681798275874712,7.617461489248952,7.617461489248952,6.236382105218448,4.264072545885956,4.264072545885956,2.757927659022749,2.757927659022749,1.5836664295139553,1.5836664295139553,0.8972954514511609,0.8972954514511609,0.0,4.794537184071822,0.0,5.969305287951849,17.857719730893475,6.4208216229260096,0.0,24.26546827384644,6.923737199690624,0.0,10.470530430962235,0.3,-1.5099999999999998,13,9.577032201914708,4.499571342364573,2.780670678629494,77.50612960364676,1.8356,51.42790000000003,179.21899999999997,2,3,0,0,0,1,0,1,3,1,3,3,0,0,0,10.470530430962235,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.923737199690624,30.686289896772447,5.687386274683562,12.170333456209914,1,9.53140013787187,11.656691562635412,0.0,0.0,0.0,13.344558822616634,12.340549441675103,29.828919765543436,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,12.576187252464766,4.736862953800049,0.0,23.70254749838545,24.26546827384644,0.0,0.0,0.0,52.32,4.937342214663643,0.0,11.25182634164777,0.0,6.66436140505585,-0.2899537037037032,6.686241496598639,0.8340401392038297,2.4161421065339717,0.0
E-706,1.07,4.405777393935816,3.4378169244873686,3.4378169244873686,2.893846850117352,2.0504768156519493,2.0504768156519493,1.3240235710507577,1.3240235710507577,0.7882881181567853,0.7882881181567853,0.474679368558886,0.474679368558886,0.0,4.794537184071822,0.0,5.969305287951849,13.027703587438928,6.4208216229260096,0.0,0.0,0.0,4.736862953800049,0.0,0.75,-0.53,6,3.6528153564899446,1.2857540807770496,0.5057254621854761,36.10331354704079,0.3234,20.192999999999994,86.09,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,6.4208216229260096,6.4208216229260096,6.606881964512918,1,9.53140013787187,5.969305287951849,0.0,0.0,0.0,12.841643245852019,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,12.841643245852019,0.0,0.0,0.0,0.0,26.3,4.513888888888889,0.0,10.020833333333334,0.0,0.0,-0.046296296296295836,0.0,1.540509259259259,0.6377314814814814,0.0
E-707,-1.24,10.008071689507773,6.812837905806853,6.812837905806853,6.0577493102643665,3.392017512556915,3.392017512556915,2.3546861794954217,2.3546861794954217,1.490779323525852,1.490779323525852,0.8398912609199528,0.8398912609199528,23.217840787803564,4.794537184071822,0.0,5.563451491696996,0.0,12.13273413692322,7.109797541277533,0.0,0.0,4.736862953800049,15.319582184522117,0.125,-1.9100000000000001,13,9.180171325518485,3.2203779509371033,1.6361696630964544,73.81905593442886,0.5899999999999996,42.77590000000002,184.147,3,5,0,0,0,1,0,1,5,3,5,1,0,0,0,20.056445138322168,0.0,17.248535499851716,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,0.0,12.673249032974528,1,24.85098232239399,5.969305287951849,0.0,0.0,0.0,0.0,7.109797541277533,17.696185628620217,0.0,17.248535499851716,0.0,0.0,17.248535499851716,0.0,28.398685013751496,4.736862953800049,0.0,10.357988675768818,12.13273413692322,0.0,0.0,0.0,86.99000000000001,4.343331443688586,0.0,10.903093348450492,26.94822940287226,-0.0321296296296294,-2.5008767951625086,2.0017592592592592,0.0,0.0,1.1699263038548753
E-708,-1.78,8.267584713501616,6.073111253186188,6.073111253186188,5.236382105218448,3.1114705837236243,3.1114705837236243,2.0384556481391707,2.0384556481391707,1.2884023776378855,1.2884023776378855,0.7153640271100253,0.7153640271100253,5.969305287951849,4.794537184071822,0.0,5.749511833283905,5.563451491696996,0.0,31.37526581512397,0.0,0.0,4.736862953800049,5.106527394840706,0.125,-1.5099999999999998,11,7.595374077976819,3.0531381005525,1.7031790754529077,64.23058843003683,1.1788,39.446300000000015,152.14899999999997,1,3,0,0,0,1,0,1,3,1,3,1,0,0,0,9.843390348640755,5.749511833283905,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,24.26546827384644,0.0,12.673249032974528,1,14.637927532712576,5.969305287951849,0.0,0.0,0.0,0.0,7.109797541277533,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,18.18563022407009,4.736862953800049,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,46.53,4.455553665910809,0.0,10.820871126228269,8.859038170823885,0.43546296296296316,-0.2614323507180647,5.8758333333333335,0.0,0.0,1.3146730914588058
E-709,-3.0,9.518661569058182,7.5650552464416565,7.5650552464416565,6.325698502695489,4.2253974112911425,4.2253974112911425,2.4960652314773624,2.4960652314773624,1.4980351436926305,1.4980351436926305,0.9187878773835547,0.9187878773835547,0.0,4.794537184071822,0.0,5.969305287951849,6.606881964512918,5.563451491696996,6.076020106833881,12.999757306524504,30.33183534230805,0.0,4.736862953800049,0.18181818181818182,-1.5699999999999998,13,9.517489063867016,5.142279384736165,3.5596458780866262,77.84157798884641,2.2629,52.10900000000003,176.215,0,2,0,0,0,1,0,1,2,0,2,3,0,0,0,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,30.33183534230805,18.5632087982215,6.076020106833881,6.606881964512918,1,9.53140013787187,12.045325394785731,0.0,0.0,0.0,6.923737199690624,6.606881964512918,41.97130694083893,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,12.487188691387619,36.407855449141934,0.0,6.076020106833881,0.0,26.3,4.737856434240363,0.0,10.90734552154195,0.0,0.9958824640967501,-0.2996730914588055,9.627788249559083,3.163518518518518,2.2006152368354748,0.0
E-710,-0.96,9.397341225498538,7.461420286601642,7.461420286601642,5.701907262607799,4.015167193676994,4.015167193676994,2.1100423396407315,2.1100423396407315,1.1438987004883654,1.1438987004883654,0.6704369879590273,0.6704369879590273,0.0,9.589074368143644,0.0,24.780253821755714,13.213763929025836,0.0,0.0,13.847474399381248,0.0,9.473725907600098,0.0,0.75,-1.06,12,10.94,6.637839971391235,5.704344619021978,71.84398048770709,0.8927999999999999,42.500000000000014,174.19599999999997,0,4,0,0,0,0,0,0,4,0,4,5,0,0,0,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,0.0,13.847474399381248,0.0,26.055407174877857,0,19.06280027574374,11.938610575903699,0.0,0.0,0.0,26.689117645233267,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929536,19.06280027574374,0.0,26.689117645233267,0.0,0.0,0.0,0.0,52.60000000000001,9.247396541950113,0.0,21.443517573696145,0.0,0.0,-0.7119387755102031,0.0,0.20768518518518508,4.146672808012093,0.0
E-711,-3.13,13.380468888623982,9.9255219017394,9.9255219017394,8.701907262607799,5.35419028116243,5.35419028116243,3.3198574762310127,3.3198574762310127,2.031449464989854,2.031449464989854,1.263843507598041,1.263843507598041,11.938610575903699,9.589074368143644,0.0,24.340666912419827,0.0,0.0,24.284774350590983,12.13273413692322,0.0,13.157871367196995,9.473725907600098,0.14285714285714285,-2.3599999999999994,18,13.70393861892583,7.061335567713757,3.5894434137291285,105.52186862940263,2.3722000000000003,67.40100000000002,246.26199999999997,0,4,0,0,0,1,0,1,4,0,4,6,0,0,0,9.473725907600098,13.213763929025836,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,37.442645717787975,12.13273413692322,0.0,11.126902983393991,1,19.06280027574374,11.938610575903699,0.0,0.0,0.0,0.0,13.213763929025836,60.702282838105184,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929536,9.473725907600098,0.0,20.715977351537635,49.575379854711194,0.0,0.0,0.0,52.60000000000001,9.775205183925422,0.0,23.409412635424545,0.0,0.3489115646258507,-1.164716553287981,6.314900478710003,2.9098157140879,7.073137643180933,0.0
E-712,-3.48,9.518661569058182,7.824568270435499,7.824568270435499,6.342535255101096,4.5647138087681824,4.5647138087681824,2.855497985472316,2.855497985472316,1.740538707998384,1.740538707998384,0.9667730032947209,0.9667730032947209,0.0,4.794537184071822,0.0,5.969305287951849,12.170333456209914,12.841643245852019,0.0,12.13273413692322,18.19910120538483,6.923737199690624,4.736862953800049,0.36363636363636365,-1.31,13,9.775543199315653,5.355726156931021,3.2792261677717693,78.53118102103066,2.6435000000000013,51.632500000000036,178.23100000000002,0,2,0,0,0,1,0,1,2,0,2,4,0,0,0,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,31.54366002800146,18.55355575984923,0.0,12.170333456209914,1,9.53140013787187,5.969305287951849,0.0,0.0,0.0,19.765380445542643,6.606881964512918,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,4.736862953800049,0.0,30.12336912131146,30.33183534230805,0.0,0.0,0.0,26.3,5.029537037037037,0.0,11.297272297808012,0.0,0.623706538170824,-0.22773148148148104,9.053778895817587,1.9728603710002521,2.5839096749811032,0.0
E-713,-1.59,8.267584713501616,6.203247926875856,6.203247926875856,5.236382105218448,3.176538920568458,3.176538920568458,2.113590091725343,2.113590091725343,1.3317812688677748,1.3317812688677748,0.73705347272497,0.73705347272497,0.0,4.794537184071822,0.0,5.969305287951849,11.250837766380558,0.0,7.109797541277533,24.26546827384644,0.0,4.736862953800049,5.733667477162185,0.125,-1.5099999999999998,11,7.595374077976819,3.0531381005525,1.7031790754529077,64.77624537485353,1.0554,42.19390000000001,151.165,2,3,0,0,0,1,0,1,3,1,3,1,0,0,0,10.470530430962235,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,24.26546827384644,5.687386274683562,12.673249032974528,1,9.53140013787187,11.656691562635412,0.0,0.0,0.0,0.0,12.84346501843972,29.828919765543436,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,13.079102829229383,4.736862953800049,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,52.32,4.496369992441421,0.0,10.861687452758881,0.0,6.5683342781557075,-0.34259259259259234,6.570277777777777,0.0,0.0,1.3459230914588058
E-714,-3.95,11.803118619434356,9.738781832808595,9.738781832808595,7.736382105218448,5.764072545885956,5.764072545885956,3.818587830802569,3.818587830802569,2.3774332421727022,2.3774332421727022,1.3962409303965,1.3962409303965,0.0,4.794537184071822,0.0,5.969305287951849,17.857719730893475,12.841643245852019,12.841643245852019,24.26546827384644,0.0,6.923737199690624,10.470530430962235,0.46153846153846156,-1.5099999999999998,16,12.559013112491373,6.879505266588667,4.340890367269423,96.60095594683659,3.0059000000000005,65.27890000000004,221.3,2,3,0,0,0,1,0,1,3,1,3,6,0,0,0,10.470530430962235,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,26.186202068468653,30.686289896772447,5.687386274683562,12.170333456209914,1,9.53140013787187,11.656691562635412,0.0,0.0,0.0,32.60702369139466,12.340549441675103,29.828919765543436,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,12.576187252464766,4.736862953800049,0.0,42.965012367163474,24.26546827384644,0.0,0.0,0.0,52.32,5.134760015117158,0.0,11.525626023557571,0.0,6.741899284307051,-0.26713104686318934,6.772591017888637,4.435912558945117,2.6563421470476567,0.0
E-715,-4.6,12.510225400620904,10.445888613995143,10.445888613995143,8.236382105218446,6.264072545885956,6.264072545885956,4.172141221395844,4.172141221395844,2.6274332421727022,2.6274332421727022,1.5730176256931372,1.5730176256931372,0.0,4.794537184071822,0.0,5.969305287951849,17.857719730893475,12.841643245852019,19.26246486877803,24.26546827384644,0.0,6.923737199690624,10.470530430962235,0.5,-1.5099999999999998,17,13.554557779212395,7.712913530211321,5.384053235981984,102.9658980612332,3.3960000000000017,69.89590000000004,235.327,2,3,0,0,0,1,0,1,3,1,3,7,0,0,0,10.470530430962235,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,32.60702369139466,30.686289896772447,5.687386274683562,12.170333456209914,1,9.53140013787187,11.656691562635412,0.0,0.0,0.0,39.02784531432067,12.340549441675103,29.828919765543436,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,12.576187252464766,4.736862953800049,0.0,49.38583399008949,24.26546827384644,0.0,0.0,0.0,52.32,5.168401596749812,0.0,11.581798863063744,0.0,6.759401287628652,-0.263433773200638,6.790855480698554,5.774429559496715,2.688546985563164,0.0
E-716,-5.4,13.217332181807452,11.15299539518169,11.15299539518169,8.736382105218448,6.764072545885955,6.764072545885955,4.525694611989119,4.525694611989119,2.877433242172703,2.877433242172703,1.7497943209897742,1.7497943209897742,0.0,4.794537184071822,0.0,5.969305287951849,17.857719730893475,12.841643245852019,25.683286491704038,24.26546827384644,0.0,6.923737199690624,10.470530430962235,0.5333333333333333,-1.5099999999999998,18,14.550642813826565,8.561788798033803,5.709781035948848,109.33084017562982,3.786100000000002,74.51290000000004,249.354,2,3,0,0,0,1,0,1,3,1,3,8,0,0,0,10.470530430962235,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,39.02784531432067,30.686289896772447,5.687386274683562,12.170333456209914,1,9.53140013787187,11.656691562635412,0.0,0.0,0.0,45.448666937246685,12.340549441675103,29.828919765543436,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,12.576187252464766,4.736862953800049,0.0,55.8066556130155,24.26546827384644,0.0,0.0,0.0,52.32,5.19473261526833,0.0,11.628121177113332,0.0,6.774344275598612,-0.2605942670277983,6.806064387952915,7.145300995439606,2.712030815655004,0.0
E-717,-3.59,11.380468888623982,8.551614308670455,8.551614308670455,7.770856947829095,4.915764814694496,4.915764814694496,3.337298607450245,3.337298607450245,2.180333395956896,2.180333395956896,1.385563419174829,1.385563419174829,0.0,9.901064578912528,0.0,17.220143054332407,5.687386274683562,0.0,6.06636706846161,30.33183534230805,18.19910120538483,5.316788604006331,0.0,0.0,-2.2899999999999996,16,10.235362076049029,4.486277072858324,2.1998362076575533,93.35905747580543,2.6445000000000007,62.50200000000003,213.236,2,3,0,0,0,2,0,2,2,2,3,2,0,0,0,10.423315998847038,5.749511833283905,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,30.33183534230805,24.26546827384644,5.687386274683562,5.563451491696996,2,9.901064578912528,11.594566004035068,0.0,0.0,0.0,0.0,5.316788604006331,60.160755107851486,0.0,5.749511833283905,5.316788604006331,5.687386274683562,5.749511833283905,0.0,11.013707124192212,0.0,0.0,10.357988675768818,54.59730361615449,0.0,0.0,0.0,49.33,0.0,0.0,11.763800075585792,12.198203577727387,0.9741723356009075,-0.33311933106575875,15.56361000881834,0.0,0.0,0.0
E-718,-0.74,5.819990956308912,4.3339649414480865,4.3339649414480865,3.931851652578137,2.384290400272939,2.384290400272939,1.4778288026594286,1.4778288026594286,0.9028885132222203,0.9028885132222203,0.5126884518026671,0.5126884518026671,0.0,0.0,0.0,0.0,5.687386274683562,0.0,0.0,12.13273413692322,23.67919780350603,0.0,5.20725302477729,0.0,-1.02,8,5.1232664756447,2.3289174062976996,0.9782341357433744,47.729537554779,1.4876999999999998,31.8512,109.12799999999997,2,2,0,0,0,1,0,1,2,2,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.687349622898491,0.0,0.0,0.0,18.19910120538483,12.13273413692322,0.0,5.687386274683562,1,5.20725302477729,5.687386274683562,0.0,0.0,0.0,0.0,5.480096598121202,30.33183534230805,0.0,0.0,5.480096598121202,5.687386274683562,0.0,0.0,5.20725302477729,0.0,0.0,0.0,30.33183534230805,0.0,0.0,0.0,32.26,0.0,0.0,0.0,8.287592592592592,2.742222222222222,0.0,9.136851851851851,0.0,0.0,0.0
E-719,-2.39,5.819990956308911,4.794999636411992,5.6114962173397185,3.931851652578137,2.5230560382187543,3.7478009096103433,1.5171766748170736,2.3968294860719688,0.9789074255654433,1.7224774733323838,0.5565779913075295,0.9858783585471154,0.0,0.0,0.0,0.0,0.0,0.0,4.895483475517775,11.761884949391115,18.19910120538483,18.388503320434623,0.0,0.14285714285714285,-0.43000000000000005,8,5.702100396301189,2.7753267143123623,1.27017546560623,53.91945525925881,2.4085,38.22300000000001,124.20799999999997,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,18.19910120538483,18.388503320434623,4.895483475517775,0.0,1,0.0,11.761884949391115,0.0,0.0,0.0,4.895483475517775,6.255769183511404,30.33183534230805,0.0,0.0,0.0,0.0,0.0,11.761884949391115,6.255769183511404,0.0,0.0,0.0,35.227318817825825,0.0,0.0,0.0,0.0,0.0,1.7687962962962962,1.326388888888889,0.0,0.0,0.0,10.32611111111111,2.0787037037037037,0.0,0.0
E-720,-0.68,6.52709773749546,4.872349905601618,4.872349905601618,4.431851652578137,2.6850609975132884,2.6850609975132884,1.6282141012796034,1.6282141012796034,0.9993813001141855,0.9993813001141855,0.6024192791615889,0.6024192791615889,0.0,4.794537184071822,0.0,0.0,6.410095306116121,5.687386274683562,0.0,0.0,30.33183534230805,5.316788604006331,0.0,0.0,-1.31,9,5.820039011703511,2.8682110040110644,1.5671993724978988,53.50772951754537,1.2549,36.12870000000001,121.13899999999995,1,2,0,0,0,1,0,1,1,1,2,2,0,0,0,5.316788604006331,0.0,0.0,6.410095306116121,0.0,0.0,4.794537184071822,0.0,0.0,0.0,18.19910120538483,12.13273413692322,5.687386274683562,0.0,1,4.794537184071822,12.097481580799684,0.0,0.0,0.0,0.0,5.316788604006331,30.33183534230805,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,6.410095306116121,4.794537184071822,0.0,0.0,30.33183534230805,0.0,0.0,0.0,29.1,0.0,0.0,9.863151927437642,2.526944444444444,0.8263888888888891,0.0,9.288144368858655,0.662037037037037,0.0,0.0
E-721,-1.61,10.767584713501616,7.5197445078035825,8.336241088731308,6.392865415757242,3.798651089238631,5.344970567160193,2.750572881176504,4.311995938644089,1.503217733104257,2.4324489665158255,0.9312109128908655,1.4466507388647196,10.023291153407584,13.212334168400758,0.0,10.80266320486928,5.687386274683562,0.0,31.189205473537065,0.0,0.0,5.316788604006331,5.138973737607942,0.125,-1.4000000000000001,14,10.679365079365079,3.76741819863568,2.823725286160249,81.97333822136977,0.2924000000000001,52.11890000000002,214.24599999999995,3,5,0,0,0,1,0,1,3,2,6,2,0,0,0,5.316788604006331,0.0,0.0,15.930470882759089,0.0,0.0,4.794537184071822,13.556770721936878,0.0,0.0,0.0,24.26546827384644,12.611123474374185,4.895483475517775,1,13.212334168400758,21.61785715744265,0.0,0.0,5.138973737607942,11.819220675208399,5.316788604006331,24.26546827384644,0.0,0.0,10.455762341614273,5.687386274683562,0.0,0.0,14.324976713680442,14.817828337479405,0.0,6.923737199690624,29.160951749364216,0.0,0.0,0.0,89.26,21.713611740992693,0.0,10.660934547430085,7.401828073822121,0.5323148148148149,-0.2144855442176865,5.614583333333334,0.0,1.368637211829176,-3.660757511337868
E-722,-2.09,8.267584713501616,6.717649367222366,6.717649367222366,5.1815405503520555,3.5254913502778504,3.5254913502778504,2.5506659453262848,2.5506659453262848,1.3384418006779166,1.3384418006779166,0.9260817426744001,0.9260817426744001,0.0,4.794537184071822,0.0,5.907179729351506,0.0,11.250837766380558,6.923737199690624,0.0,31.189205473537065,5.316788604006331,0.0,0.2222222222222222,-1.31,11,7.793199174406604,3.191164645691246,2.4151759077622965,66.2376137463386,1.95342,45.48270000000002,149.19299999999998,1,2,0,0,0,1,0,1,1,1,2,1,0,0,0,5.316788604006331,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,24.61992282831084,12.611123474374185,0.0,1,4.794537184071822,11.594566004035068,0.0,0.0,0.0,13.847474399381248,5.316788604006331,29.828919765543436,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,5.907179729351506,4.794537184071822,6.923737199690624,12.487188691387619,24.26546827384644,0.0,0.0,0.0,29.1,0.0,0.0,10.613340891912319,2.7066666666666666,2.008101851851852,-0.031851851851851576,7.710042517006803,0.0,3.4936999244142104,0.0
